Step,Symbol,Timeframe,Net Profit (USD),Net Profit Long (USD),Net Profit Short (USD),% Profitable,% Profitable Long,% Profitable Short,Profit Factor,Profit Factor Long,Profit Factor Short,Max Drawdown (USD),Buy & Hold Return (USD),Total Closed Trades,Total Closed Trades Long,Total Closed Trades Short,Total Open Trades,Total Open Trades Long,Total Open Trades Short,Avg Trade (USD),Avg Trade Long (USD),Avg Trade Short (USD),Avg Winning Trade (USD),Avg Winning Trade Long (USD),Avg Winning Trade Short (USD),Avg Losing Trade (USD),Avg Losing Trade Long (USD),Avg Losing Trade Short (USD),Largest Winning Trade (USD),Largest Winning Trade Long (USD),Largest Winning Trade Short (USD),Largest Losing Trade (USD),Largest Losing Trade Long (USD),Largest Losing Trade Short (USD),Doji Body Threshold (%),Star Gap Threshold (%),Minimum Body Size for Star Pattern (%),Maximum Middle Candle Body Size (%),Trade Quantity,Risk/Reward Ratio,Maximum Trades Per Day,Trading Start Hour (ET),Trading Start Minute,Trading End Hour (ET),Trading End Minute,Force Close Hour (ET),Force Close Minute,Use ADX Filter,ADX Length,ADX Threshold,Show Pattern Markers,Show Pattern Labels,Show SL/TP Levels,Marker Size
13,"COMEX_MINI:MGC1!","5","137.00","-82.00","219.00","48.25","47.69","48.72","1.04","0.95","1.12","541.00","122,432.00",143,65,78,0,0,0,"0.96","-1.26","2.81","53.19","54.65","52.00","47.74","52.24","43.93","211.00","121.00","211.00","160.00","160.00","119.00",40,30,1,7,0,14,0,"false",10,25,"true","true","true","Normal"
14,"COMEX_MINI:MGC1!","5","-151.00","-445.00","294.00","46.92","44.12","50.00","0.96","0.79","1.21","898.00","125,472.00",130,68,62,0,0,0,"-1.16","-6.54","4.74","55.79","57.17","54.45","51.51","56.84","44.97","211.00","126.00","211.00","160.00","160.00","119.00",50,30,1,7,0,14,0,"false",10,25,"true","true","true","Normal"
15,"COMEX_MINI:MGC1!","5","842.00","685.00","157.00","50.94","54.84","45.45","1.35","1.50","1.15","425.00","125,728.00",106,62,44,0,0,0,"7.94","11.05","3.57","60.74","60.44","61.25","46.88","48.93","44.50","211.00","126.00","211.00","119.00","110.00","119.00",60,30,1,7,0,14,0,"false",10,25,"true","true","true","Normal"
16,"COMEX_MINI:MGC1!","5","-685.00","-493.00","-192.00","50.00","51.32","48.61","0.80","0.74","0.87","1,034.00","122,656.00",148,76,72,0,0,0,"-4.63","-6.49","-2.67","36.55","35.36","37.89","45.81","50.59","41.03","143.00","77.00","143.00","148.00","148.00","119.00",20,40,1,7,0,14,0,"false",10,25,"true","true","true","Normal"
17,"COMEX_MINI:MGC1!","5","-156.00","-36.00","-120.00","52.70","55.84","49.30","0.95","0.98","0.92","624.00","122,656.00",148,77,71,0,0,0,"-1.05","-0.47","-1.69","41.85","42.56","40.97","48.86","54.88","43.17","143.00","121.00","143.00","160.00","160.00","119.00",30,40,1,7,0,14,0,"false",10,25,"true","true","true","Normal"
18,"COMEX_MINI:MGC1!","5","-370.00","-357.00","-13.00","46.90","48.00","45.71","0.91","0.84","0.99","947.00","122,624.00",145,75,70,0,0,0,"-2.55","-4.76","-0.19","52.99","50.72","55.53","51.60","55.97","47.11","211.00","121.00","211.00","160.00","160.00","119.00",40,40,1,7,0,14,0,"false",10,25,"true","true","true","Normal"
19,"COMEX_MINI:MGC1!","5","-620.00","-767.00","147.00","45.39","42.11","49.23","0.85","0.70","1.09","1,164.00","126,080.00",141,76,65,1,1,0,"-4.40","-10.09","2.26","56.70","55.84","57.56","55.18","58.05","51.36","211.00","126.00","211.00","160.00","160.00","119.00",50,40,1,7,0,14,0,"false",10,25,"true","true","true","Normal"
20,"COMEX_MINI:MGC1!","5","876.00","641.00","235.00","50.83","53.42","46.81","1.30","1.38","1.19","536.00","126,048.00",120,73,47,1,1,0,"7.30","8.78","5.00","62.08","60.03","65.73","49.34","50.00","48.44","211.00","126.00","211.00","119.00","110.00","119.00",60,40,1,7,0,14,0,"false",10,25,"true","true","true","Normal"
21,"COMEX_MINI:MGC1!","5","-1,020.00","-470.00","-550.00","47.97","50.70","45.45","0.70","0.72","0.69","1,342.00","118,464.00",148,71,77,0,0,0,"-6.89","-6.62","-7.14","34.10","33.67","34.54","44.69","48.06","41.88","77.00","77.00","76.00","119.00","111.00","119.00",20,50,1,7,0,14,0,"false",10,25,"true","true","true","Normal"
22,"COMEX_MINI:MGC1!","5","-336.00","-279.00","-57.00","50.68","53.52","48.05","0.90","0.84","0.97","753.00","118,496.00",148,71,77,0,0,0,"-2.27","-3.93","-0.74","41.17","38.82","43.59","46.90","53.15","41.75","143.00","77.00","143.00","160.00","160.00","119.00",30,50,1,7,0,14,0,"false",10,25,"true","true","true","Normal"
