Step,Symbol,Timeframe,Net Profit (USD),Net Profit Long (USD),Net Profit Short (USD),% Profitable,% Profitable Long,% Profitable Short,Profit Factor,Profit Factor Long,Profit Factor Short,Max Drawdown (USD),Buy & Hold Return (USD),Total Closed Trades,Total Closed Trades Long,Total Closed Trades Short,Total Open Trades,Total Open Trades Long,Total Open Trades Short,Avg Trade (USD),Avg Trade Long (USD),Avg Trade Short (USD),Avg Winning Trade (USD),Avg Winning Trade Long (USD),Avg Winning Trade Short (USD),Avg Losing Trade (USD),Avg Losing Trade Long (USD),Avg Losing Trade Short (USD),Largest Winning Trade (USD),Largest Winning Trade Long (USD),Largest Winning Trade Short (USD),Largest Losing Trade (USD),Largest Losing Trade Long (USD),Largest Losing Trade Short (USD),Left Bars,Right Bars,Enable Long Entry,Enable Short Entry,Entry Type,Trigger Distance (ticks),Stop Loss (ticks),Take Profit (ticks),Trade Cutoff Time (ET),Enable Long Breakout,Enable Short Breakout,Breakout Entry Type,Breakout Trigger Distance (ticks),Breakout Stop Loss (ticks),Breakout Take Profit (ticks),Breakout Left Bars,Breakout Right Bars
15,"CME_MINI:MNQ1!","5","100.00","360.00","-260.00","31.25","40.00","23.53","1.08","1.67","0.67","406.00","220,212.50",32,15,17,0,0,0,"3.13","24.00","-15.29","142.00","150.00","130.00","60.00","60.00","60.00","160.00","160.00","160.00","60.00","60.00","60.00","Touch",100,120,200,5,5
16,"CME_MINI:MNQ1!","5","100.00","420.00","-320.00","31.25","42.86","22.22","1.08","1.88","0.62","406.00","220,200.00",32,14,18,0,0,0,"3.13","30.00","-17.78","142.00","150.00","130.00","60.00","60.00","60.00","160.00","160.00","160.00","60.00","60.00","60.00","Touch",110,120,200,5,5
17,"CME_MINI:MNQ1!","5","100.00","420.00","-320.00","31.25","42.86","22.22","1.08","1.88","0.62","406.00","220,225.00",32,14,18,0,0,0,"3.13","30.00","-17.78","142.00","150.00","130.00","60.00","60.00","60.00","160.00","160.00","160.00","60.00","60.00","60.00","Touch",120,120,200,5,5
18,"CME_MINI:MNQ1!","5","-60.00","360.00","-420.00","28.13","40.00","17.65","0.96","1.67","0.50","446.00","220,162.50",32,15,17,0,0,0,"-1.88","24.00","-24.71","146.67","150.00","140.00","60.00","60.00","60.00","160.00","160.00","160.00","60.00","60.00","60.00","Touch",130,120,200,5,5
19,"CME_MINI:MNQ1!","5","700.00","520.00","180.00","35.29","41.18","29.41","1.76","2.08","1.41","311.00","220,175.00",34,17,17,0,0,0,"20.59","30.59","10.59","135.00","142.86","124.00","41.82","48.00","36.67","160.00","160.00","160.00","60.00","60.00","60.00","Touch",50,40,200,5,5
20,"CME_MINI:MNQ1!","5","720.00","520.00","200.00","36.36","41.18","31.25","1.80","2.08","1.48","291.00","220,200.00",33,17,16,0,0,0,"21.82","30.59","12.50","135.00","142.86","124.00","42.86","48.00","38.18","160.00","160.00","160.00","60.00","60.00","60.00","Touch",60,40,200,5,5
21,"CME_MINI:MNQ1!","5","500.00","420.00","80.00","31.25","37.50","25.00","1.54","1.88","1.18","366.00","220,200.00",32,16,16,0,0,0,"15.63","26.25","5.00","142.00","150.00","130.00","41.82","48.00","36.67","160.00","160.00","160.00","60.00","60.00","60.00","Touch",70,40,200,5,5
22,"CME_MINI:MNQ1!","5","380.00","400.00","-20.00","28.13","35.29","20.00","1.40","1.80","0.95","366.00","220,212.50",32,17,15,0,0,0,"11.88","23.53","-1.33","146.67","150.00","140.00","40.87","45.45","36.67","160.00","160.00","160.00","60.00","60.00","60.00","Touch",80,40,200,5,5
23,"CME_MINI:MNQ1!","5","380.00","420.00","-40.00","28.13","37.50","18.75","1.40","1.88","0.91","366.00","220,187.50",32,16,16,0,0,0,"11.88","26.25","-2.50","146.67","150.00","140.00","40.87","48.00","35.38","160.00","160.00","160.00","60.00","60.00","60.00","Touch",90,40,200,5,5
24,"CME_MINI:MNQ1!","5","380.00","440.00","-60.00","28.13","40.00","17.65","1.40","1.96","0.88","366.00","220,125.00",32,15,17,0,0,0,"11.88","29.33","-3.53","146.67","150.00","140.00","40.87","51.11","34.29","160.00","160.00","160.00","60.00","60.00","60.00","Touch",100,40,200,5,5
