Step,Symbol,Timeframe,Net Profit (USD),Net Profit Long (USD),Net Profit Short (USD),% Profitable,% Profitable Long,% Profitable Short,Profit Factor,Profit Factor Long,Profit Factor Short,Max Drawdown (USD),Buy & Hold Return (USD),Total Closed Trades,Total Closed Trades Long,Total Closed Trades Short,Total Open Trades,Total Open Trades Long,Total Open Trades Short,Avg Trade (USD),Avg Trade Long (USD),Avg Trade Short (USD),Avg Winning Trade (USD),Avg Winning Trade Long (USD),Avg Winning Trade Short (USD),Avg Losing Trade (USD),Avg Losing Trade Long (USD),Avg Losing Trade Short (USD),Largest Winning Trade (USD),Largest Winning Trade Long (USD),Largest Winning Trade Short (USD),Largest Losing Trade (USD),Largest Losing Trade Long (USD),Largest Losing Trade Short (USD),Trade Direction,Wick Size Threshold (%),Limit Order Distance (cents),ATR Multiplier for SL,TP (SL multiplier),Cancel Order After X Candles,Minimum Body Size (cents),Maximum Body Size (cents),Risk Per Trade ($),Show Statistics Table,Starting Balance
15,"COINBASE:SUIUSD","15","2,908.60","2,908.60","0.00","24.71","24.71","0.00","1.15","1.15","","1,903.84","102,011.95",263,263,0,0,0,0,"11.06","11.06","","350.21","350.21","","100.28","100.28","","350.96","350.96","","101.14","101.14","","Long Only",0.9,0.018000000000000002,0.8,3.5,22,0.002,0.02
16,"COINBASE:SUIUSD","15","4,968.08","4,968.08","0.00","26.72","26.72","0.00","1.27","1.27","","2,651.89","101,801.90",247,247,0,0,0,0,"20.11","20.11","","350.26","350.26","","100.27","100.27","","350.83","350.83","","101.16","101.16","","Long Only",0.5,0.016,0.8200000000000001,3.5,22,0.002,0.02
17,"COINBASE:SUIUSD","15","4,567.26","4,567.26","0.00","26.29","26.29","0.00","1.25","1.25","","2,752.04","101,801.90",251,251,0,0,0,0,"18.20","18.20","","350.26","350.26","","100.27","100.27","","350.83","350.83","","101.16","101.16","","Long Only",0.6,0.016,0.8200000000000001,3.5,22,0.002,0.02
18,"COINBASE:SUIUSD","15","5,116.64","5,116.64","0.00","26.64","26.64","0.00","1.27","1.27","","2,851.37","101,801.90",259,259,0,0,0,0,"19.76","19.76","","350.26","350.26","","100.27","100.27","","350.83","350.83","","101.16","101.16","","Long Only",0.7,0.016,0.8200000000000001,3.5,22,0.002,0.02
19,"COINBASE:SUIUSD","15","4,515.41","4,515.41","0.00","26.04","26.04","0.00","1.23","1.23","","2,997.27","101,833.88",265,265,0,0,0,0,"17.04","17.04","","350.27","350.27","","100.27","100.27","","350.83","350.83","","101.16","101.16","","Long Only",0.8,0.016,0.8200000000000001,3.5,22,0.002,0.02
20,"COINBASE:SUIUSD","15","4,364.38","4,364.38","0.00","25.83","25.83","0.00","1.22","1.22","","2,997.27","101,817.89",271,271,0,0,0,0,"16.10","16.10","","350.27","350.27","","100.27","100.27","","350.83","350.83","","101.16","101.16","","Long Only",0.9,0.016,0.8200000000000001,3.5,22,0.002,0.02
21,"COINBASE:SUIUSD","15","4,367.77","4,367.77","0.00","26.23","26.23","0.00","1.24","1.24","","2,261.10","101,946.87",244,244,0,0,0,0,"17.90","17.90","","350.27","350.27","","100.27","100.27","","350.83","350.83","","101.16","101.16","","Long Only",0.5,0.017,0.8200000000000001,3.5,22,0.002,0.02
22,"COINBASE:SUIUSD","15","4,067.09","4,067.09","0.00","25.91","25.91","0.00","1.22","1.22","","2,261.10","101,893.53",247,247,0,0,0,0,"16.47","16.47","","350.27","350.27","","100.27","100.27","","350.83","350.83","","101.16","101.16","","Long Only",0.6,0.017,0.8200000000000001,3.5,22,0.002,0.02
23,"COINBASE:SUIUSD","15","5,066.49","5,066.49","0.00","26.67","26.67","0.00","1.27","1.27","","2,359.15","101,941.54",255,255,0,0,0,0,"19.87","19.87","","350.26","350.26","","100.27","100.27","","350.83","350.83","","101.16","101.16","","Long Only",0.7,0.017,0.8200000000000001,3.5,22,0.002,0.02
24,"COINBASE:SUIUSD","15","4,465.26","4,465.26","0.00","26.05","26.05","0.00","1.23","1.23","","2,459.20","101,973.54",261,261,0,0,0,0,"17.11","17.11","","350.26","350.26","","100.27","100.27","","350.83","350.83","","101.16","101.16","","Long Only",0.8,0.017,0.8200000000000001,3.5,22,0.002,0.02
