Step,Symbol,Timeframe,Net Profit (USD),Net Profit Long (USD),Net Profit Short (USD),% Profitable,% Profitable Long,% Profitable Short,Profit Factor,Profit Factor Long,Profit Factor Short,Max Drawdown (USD),Buy & Hold Return (USD),Total Closed Trades,Total Closed Trades Long,Total Closed Trades Short,Total Open Trades,Total Open Trades Long,Total Open Trades Short,Avg Trade (USD),Avg Trade Long (USD),Avg Trade Short (USD),Avg Winning Trade (USD),Avg Winning Trade Long (USD),Avg Winning Trade Short (USD),Avg Losing Trade (USD),Avg Losing Trade Long (USD),Avg Losing Trade Short (USD),Largest Winning Trade (USD),Largest Winning Trade Long (USD),Largest Winning Trade Short (USD),Largest Losing Trade (USD),Largest Losing Trade Long (USD),Largest Losing Trade Short (USD),Trade Direction,Wick Size Threshold (%),Limit Order Distance (cents),ATR Multiplier for SL,TP (SL multiplier),Cancel Order After X Candles,Minimum Body Size (cents),Maximum Body Size (cents),Risk Per Trade ($),Show Statistics Table,Starting Balance
16,"COINBASE:SUIUSD","5","4,233.56","4,233.56","0.00","35.98","35.98","0.00","1.40","1.40","","1,298.91","23,569.19",164,164,0,0,0,0,"25.81","25.81","","250.31","250.31","","100.33","100.33","","251.02","251.02","","101.18","101.18","",0.6,0.016,0.98,2.5,8,0.005
17,"COINBASE:SUIUSD","5","4,082.75","4,082.75","0.00","35.50","35.50","0.00","1.37","1.37","","1,326.83","23,543.30",169,169,0,0,0,0,"24.16","24.16","","250.31","250.31","","100.33","100.33","","251.02","251.02","","101.18","101.18","",0.7,0.016,0.98,2.5,8,0.005
18,"COINBASE:SUIUSD","5","4,533.07","4,533.07","0.00","36.00","36.00","0.00","1.40","1.40","","1,427.25","23,565.95",175,175,0,0,0,0,"25.90","25.90","","250.33","250.33","","100.33","100.33","","251.02","251.02","","101.18","101.18","",0.8,0.016,0.98,2.5,8,0.005
19,"COINBASE:SUIUSD","5","4,482.75","4,482.75","0.00","35.75","35.75","0.00","1.39","1.39","","1,427.25","23,575.66",179,179,0,0,0,0,"25.04","25.04","","250.33","250.33","","100.33","100.33","","251.02","251.02","","101.18","101.18","",0.9,0.016,0.98,2.5,8,0.005
20,"COINBASE:SUIUSD","5","4,481.68","4,481.68","0.00","35.48","35.48","0.00","1.37","1.37","","1,599.69","23,575.66",186,186,0,0,0,0,"24.10","24.10","","250.32","250.32","","100.33","100.33","","251.02","251.02","","101.18","101.18","",1,0.016,0.98,2.5,8,0.005
21,"COINBASE:SUIUSD","5","2,283.14","2,283.14","0.00","32.89","32.89","0.00","1.22","1.22","","1,342.70","23,651.25",152,152,0,0,0,0,"15.02","15.02","","250.32","250.32","","100.32","100.32","","251.02","251.02","","101.18","101.18","",0.6,0.017,0.98,2.5,8,0.005
22,"COINBASE:SUIUSD","5","1,982.52","1,982.52","0.00","32.26","32.26","0.00","1.19","1.19","","1,367.71","23,596.23",155,155,0,0,0,0,"12.79","12.79","","250.33","250.33","","100.32","100.32","","251.02","251.02","","101.18","101.18","",0.7,0.017,0.98,2.5,8,0.005
23,"COINBASE:SUIUSD","5","2,432.83","2,432.83","0.00","32.92","32.92","0.00","1.22","1.22","","1,468.13","23,596.23",161,161,0,0,0,0,"15.11","15.11","","250.34","250.34","","100.33","100.33","","251.02","251.02","","101.18","101.18","",0.8,0.017,0.98,2.5,8,0.005
24,"COINBASE:SUIUSD","5","2,382.51","2,382.51","0.00","32.73","32.73","0.00","1.21","1.21","","1,468.13","23,628.60",165,165,0,0,0,0,"14.44","14.44","","250.34","250.34","","100.32","100.32","","251.02","251.02","","101.18","101.18","",0.9,0.017,0.98,2.5,8,0.005
25,"COINBASE:SUIUSD","5","2,381.45","2,381.45","0.00","32.56","32.56","0.00","1.20","1.20","","1,643.48","23,635.07",172,172,0,0,0,0,"13.85","13.85","","250.34","250.34","","100.32","100.32","","251.02","251.02","","101.18","101.18","",1,0.017,0.98,2.5,8,0.005
26,"COINBASE:SUIUSD","5","2,235.45","2,235.45","0.00","33.10","33.10","0.00","1.23","1.23","","1,337.14","23,697.76",142,142,0,0,0,0,"15.74","15.74","","250.33","250.33","","100.32","100.32","","251.02","251.02","","101.18","101.18","",0.6,0.018,0.98,2.5,8,0.005
27,"COINBASE:SUIUSD","5","1,934.82","1,934.82","0.00","32.41","32.41","0.00","1.20","1.20","","1,337.14","23,772.22",145,145,0,0,0,0,"13.34","13.34","","250.33","250.33","","100.31","100.31","","251.02","251.02","","101.18","101.18","",0.7,0.018,0.98,2.5,8,0.005
28,"COINBASE:SUIUSD","5","2,385.14","2,385.14","0.00","33.11","33.11","0.00","1.24","1.24","","1,437.55","23,811.07",151,151,0,0,0,0,"15.80","15.80","","250.35","250.35","","100.32","100.32","","251.02","251.02","","101.18","101.18","",0.8,0.018,0.98,2.5,8,0.005
29,"COINBASE:SUIUSD","5","2,334.82","2,334.82","0.00","32.90","32.90","0.00","1.22","1.22","","1,437.55","23,811.07",155,155,0,0,0,0,"15.06","15.06","","250.35","250.35","","100.32","100.32","","251.02","251.02","","101.18","101.18","",0.9,0.018,0.98,2.5,8,0.005
