Step,Symbol,Timeframe,Net Profit (USD),Net Profit Long (USD),Net Profit Short (USD),% Profitable,% Profitable Long,% Profitable Short,Profit Factor,Profit Factor Long,Profit Factor Short,Max Drawdown (USD),Buy & Hold Return (USD),Total Closed Trades,Total Closed Trades Long,Total Closed Trades Short,Total Open Trades,Total Open Trades Long,Total Open Trades Short,Avg Trade (USD),Avg Trade Long (USD),Avg Trade Short (USD),Avg Winning Trade (USD),Avg Winning Trade Long (USD),Avg Winning Trade Short (USD),Avg Losing Trade (USD),Avg Losing Trade Long (USD),Avg Losing Trade Short (USD),Largest Winning Trade (USD),Largest Winning Trade Long (USD),Largest Winning Trade Short (USD),Largest Losing Trade (USD),Largest Losing Trade Long (USD),Largest Losing Trade Short (USD),Trade Direction,Wick Size Threshold (%),Limit Order Distance (cents),ATR Multiplier for SL,TP (SL multiplier),Cancel Order After X Candles,Minimum Body Size (cents),Maximum Body Size (cents),Risk Per Trade ($),Show Statistics Table,Starting Balance
15,"COINBASE:SUIUSD","15","4,305.31","4,305.31","0.00","30.00","30.00","0.00","1.20","1.20","","2,120.91","99,692.71",310,310,0,0,0,0,"13.89","13.89","","280.22","280.22","","100.25","100.25","","281.05","281.05","","100.91","100.91","","Long Only",0.018000000000000002,0.8400000000000001,2.8,22,100,"true",100000
16,"COINBASE:SUIUSD","15","4,485.52","4,485.52","0.00","29.91","29.91","0.00","1.19","1.19","","2,482.17","99,444.88",331,331,0,0,0,0,"13.55","13.55","","280.19","280.19","","100.23","100.23","","280.95","280.95","","100.83","100.83","","Long Only",0.014,0.8600000000000001,2.8,22,100,"true",100000
17,"COINBASE:SUIUSD","15","5,725.86","5,725.86","0.00","30.91","30.91","0.00","1.25","1.25","","1,909.48","99,534.51",330,330,0,0,0,0,"17.35","17.35","","280.19","280.19","","100.23","100.23","","280.95","280.95","","100.83","100.83","","Long Only",0.015,0.8600000000000001,2.8,22,100,"true",100000
18,"COINBASE:SUIUSD","15","5,305.73","5,305.73","0.00","30.72","30.72","0.00","1.24","1.24","","2,086.88","99,640.11",319,319,0,0,0,0,"16.63","16.63","","280.18","280.18","","100.24","100.24","","280.95","280.95","","100.83","100.83","","Long Only",0.016,0.8600000000000001,2.8,22,100,"true",100000
19,"COINBASE:SUIUSD","15","4,744.11","4,744.11","0.00","30.28","30.28","0.00","1.21","1.21","","2,084.30","99,719.35",317,317,0,0,0,0,"14.97","14.97","","280.17","280.17","","100.24","100.24","","280.70","280.70","","100.83","100.83","","Long Only",0.017,0.8600000000000001,2.8,22,100,"true",100000
20,"COINBASE:SUIUSD","15","3,924.80","3,924.80","0.00","29.68","29.68","0.00","1.18","1.18","","2,642.22","99,793.38",310,310,0,0,0,0,"12.66","12.66","","280.17","280.17","","100.24","100.24","","280.70","280.70","","100.83","100.83","","Long Only",0.018000000000000002,0.8600000000000001,2.8,22,100,"true",100000
21,"COINBASE:SUIUSD","15","3,408.97","3,408.97","0.00","28.27","28.27","0.00","1.14","1.14","","2,107.79","99,360.30",336,336,0,0,0,0,"10.15","10.15","","290.22","290.22","","100.26","100.26","","290.79","290.79","","101.26","101.26","","Long Only",0.014,0.8,2.9,22,100,"true",100000
22,"COINBASE:SUIUSD","15","5,561.03","5,561.03","0.00","29.94","29.94","0.00","1.24","1.24","","1,714.78","99,465.75",334,334,0,0,0,0,"16.65","16.65","","290.21","290.21","","100.26","100.26","","290.79","290.79","","101.26","101.26","","Long Only",0.015,0.8,2.9,22,100,"true",100000
23,"COINBASE:SUIUSD","15","6,075.51","6,075.51","0.00","30.46","30.46","0.00","1.27","1.27","","1,900.49","99,571.31",325,325,0,0,0,0,"18.69","18.69","","290.22","290.22","","100.25","100.25","","290.83","290.83","","101.14","101.14","","Long Only",0.016,0.8,2.9,22,100,"true",100000
24,"COINBASE:SUIUSD","15","5,204.67","5,204.67","0.00","29.81","29.81","0.00","1.23","1.23","","1,896.10","99,676.99",322,322,0,0,0,0,"16.16","16.16","","290.22","290.22","","100.25","100.25","","290.83","290.83","","101.14","101.14","","Long Only",0.017,0.8,2.9,22,100,"true",100000
25,"COINBASE:SUIUSD","15","4,545.54","4,545.54","0.00","29.39","29.39","0.00","1.21","1.21","","1,940.65","99,782.78",313,313,0,0,0,0,"14.52","14.52","","290.22","290.22","","100.25","100.25","","290.83","290.83","","101.14","101.14","","Long Only",0.018000000000000002,0.8,2.9,22,100,"true",100000
26,"COINBASE:SUIUSD","15","4,004.13","4,004.13","0.00","28.74","28.74","0.00","1.17","1.17","","2,396.92","99,365.58",334,334,0,0,0,0,"11.99","11.99","","290.23","290.23","","100.24","100.24","","291.15","291.15","","101.16","101.16","","Long Only",0.014,0.8200000000000001,2.9,22,100,"true",100000
27,"COINBASE:SUIUSD","15","5,474.70","5,474.70","0.00","29.91","29.91","0.00","1.24","1.24","","2,104.17","99,471.04",331,331,0,0,0,0,"16.54","16.54","","290.22","290.22","","100.25","100.25","","290.85","290.85","","101.16","101.16","","Long Only",0.015,0.8200000000000001,2.9,22,100,"true",100000
28,"COINBASE:SUIUSD","15","4,713.88","4,713.88","0.00","29.41","29.41","0.00","1.21","1.21","","2,680.44","99,539.56",323,323,0,0,0,0,"14.59","14.59","","290.21","290.21","","100.25","100.25","","290.76","290.76","","101.16","101.16","","Long Only",0.016,0.8200000000000001,2.9,22,100,"true",100000
29,"COINBASE:SUIUSD","15","5,893.72","5,893.72","0.00","30.41","30.41","0.00","1.26","1.26","","1,753.19","99,645.22",319,319,0,0,0,0,"18.48","18.48","","290.21","290.21","","100.25","100.25","","290.76","290.76","","101.16","101.16","","Long Only",0.017,0.8200000000000001,2.9,22,100,"true",100000
30,"COINBASE:SUIUSD","15","4,253.65","4,253.65","0.00","29.17","29.17","0.00","1.19","1.19","","1,940.99","99,750.99",312,312,0,0,0,0,"13.63","13.63","","290.21","290.21","","100.25","100.25","","290.76","290.76","","101.16","101.16","","Long Only",0.018000000000000002,0.8200000000000001,2.9,22,100,"true",100000
31,"COINBASE:SUIUSD","15","4,201.22","4,201.22","0.00","28.92","28.92","0.00","1.18","1.18","","2,294.36","99,328.58",332,332,0,0,0,0,"12.65","12.65","","290.21","290.21","","100.25","100.25","","290.87","290.87","","100.91","100.91","","Long Only",0.014,0.8400000000000001,2.9,22,100,"true",100000
32,"COINBASE:SUIUSD","15","5,281.14","5,281.14","0.00","29.79","29.79","0.00","1.23","1.23","","2,291.62","99,434.01",329,329,0,0,0,0,"16.05","16.05","","290.20","290.20","","100.25","100.25","","290.87","290.87","","100.91","100.91","","Long Only",0.015,0.8400000000000001,2.9,22,100,"true",100000
33,"COINBASE:SUIUSD","15","5,592.35","5,592.35","0.00","30.12","30.12","0.00","1.25","1.25","","2,390.09","99,539.56",322,322,0,0,0,0,"17.37","17.37","","290.20","290.20","","100.25","100.25","","290.87","290.87","","100.91","100.91","","Long Only",0.016,0.8400000000000001,2.9,22,100,"true",100000
34,"COINBASE:SUIUSD","15","5,210.62","5,210.62","0.00","29.87","29.87","0.00","1.23","1.23","","1,896.88","99,645.22",318,318,0,0,0,0,"16.39","16.39","","290.18","290.18","","100.26","100.26","","290.77","290.77","","100.91","100.91","","Long Only",0.017,0.8400000000000001,2.9,22,100,"true",100000
35,"COINBASE:SUIUSD","15","4,061.17","4,061.17","0.00","29.03","29.03","0.00","1.18","1.18","","2,474.63","99,750.99",310,310,0,0,0,0,"13.10","13.10","","290.19","290.19","","100.25","100.25","","290.77","290.77","","100.91","100.91","","Long Only",0.018000000000000002,0.8400000000000001,2.9,22,100,"true",100000
36,"COINBASE:SUIUSD","15","3,916.63","3,916.63","0.00","28.70","28.70","0.00","1.17","1.17","","2,683.11","99,328.58",331,331,0,0,0,0,"11.83","11.83","","290.21","290.21","","100.23","100.23","","290.90","290.90","","100.83","100.83","","Long Only",0.014,0.8600000000000001,2.9,22,100,"true",100000
37,"COINBASE:SUIUSD","15","4,505.17","4,505.17","0.00","29.18","29.18","0.00","1.19","1.19","","2,390.74","99,396.98",329,329,0,0,0,0,"13.69","13.69","","290.20","290.20","","100.23","100.23","","290.84","290.84","","100.83","100.83","","Long Only",0.015,0.8600000000000001,2.9,22,100,"true",100000
38,"COINBASE:SUIUSD","15","4,927.47","4,927.47","0.00","29.65","29.65","0.00","1.22","1.22","","2,087.50","99,534.27",317,317,0,0,0,0,"15.54","15.54","","290.21","290.21","","100.24","100.24","","291.03","291.03","","100.83","100.83","","Long Only",0.016,0.8600000000000001,2.9,22,100,"true",100000
39,"COINBASE:SUIUSD","15","5,518.10","5,518.10","0.00","30.16","30.16","0.00","1.25","1.25","","2,185.31","99,634.63",315,315,0,0,0,0,"17.52","17.52","","290.21","290.21","","100.24","100.24","","291.03","291.03","","100.83","100.83","","Long Only",0.017,0.8600000000000001,2.9,22,100,"true",100000
40,"COINBASE:SUIUSD","15","4,556.80","4,556.80","0.00","29.45","29.45","0.00","1.21","1.21","","2,472.71","99,809.27",309,309,0,0,0,0,"14.75","14.75","","290.20","290.20","","100.24","100.24","","291.03","291.03","","100.83","100.83","","Long Only",0.018000000000000002,0.8600000000000001,2.9,22,100,"true",100000
41,"COINBASE:SUIUSD","15","3,759.76","3,759.76","0.00","27.84","27.84","0.00","1.16","1.16","","2,509.24","99,402.59",334,334,0,0,0,0,"11.26","11.26","","300.23","300.23","","100.25","100.25","","301.13","301.13","","101.26","101.26","","Long Only",0.014,0.8,3,22,100,"true",100000
42,"COINBASE:SUIUSD","15","5,160.84","5,160.84","0.00","28.92","28.92","0.00","1.22","1.22","","2,306.27","99,508.07",332,332,0,0,0,0,"15.54","15.54","","300.22","300.22","","100.25","100.25","","300.88","300.88","","101.26","101.26","","Long Only",0.015,0.8,3,22,100,"true",100000
43,"COINBASE:SUIUSD","15","5,263.91","5,263.91","0.00","29.10","29.10","0.00","1.23","1.23","","2,501.98","99,613.65",323,323,0,0,0,0,"16.30","16.30","","300.23","300.23","","100.25","100.25","","301.18","301.18","","101.14","101.14","","Long Only",0.016,0.8,3,22,100,"true",100000
44,"COINBASE:SUIUSD","15","5,063.07","5,063.07","0.00","28.97","28.97","0.00","1.22","1.22","","2,497.60","99,719.35",321,321,0,0,0,0,"15.77","15.77","","300.21","300.21","","100.25","100.25","","301.18","301.18","","101.14","101.14","","Long Only",0.017,0.8,3,22,100,"true",100000
45,"COINBASE:SUIUSD","15","5,164.51","5,164.51","0.00","29.17","29.17","0.00","1.23","1.23","","1,761.98","99,825.16",312,312,0,0,0,0,"16.55","16.55","","300.21","300.21","","100.25","100.25","","301.18","301.18","","101.14","101.14","","Long Only",0.018000000000000002,0.8,3,22,100,"true",100000
46,"COINBASE:SUIUSD","15","3,464.02","3,464.02","0.00","27.63","27.63","0.00","1.14","1.14","","2,506.91","99,402.59",333,333,0,0,0,0,"10.40","10.40","","300.24","300.24","","100.24","100.24","","301.24","301.24","","101.16","101.16","","Long Only",0.014,0.8200000000000001,3,22,100,"true",100000
47,"COINBASE:SUIUSD","15","5,063.85","5,063.85","0.00","28.88","28.88","0.00","1.22","1.22","","2,103.81","99,508.07",329,329,0,0,0,0,"15.39","15.39","","300.23","300.23","","100.25","100.25","","300.84","300.84","","101.16","101.16","","Long Only",0.015,0.8200000000000001,3,22,100,"true",100000
48,"COINBASE:SUIUSD","15","5,565.94","5,565.94","0.00","29.38","29.38","0.00","1.25","1.25","","2,700.05","99,634.82",320,320,0,0,0,0,"17.39","17.39","","300.23","300.23","","100.25","100.25","","300.84","300.84","","101.16","101.16","","Long Only",0.016,0.8200000000000001,3,22,100,"true",100000
49,"COINBASE:SUIUSD","15","6,265.00","6,265.00","0.00","29.97","29.97","0.00","1.28","1.28","","2,109.59","99,740.53",317,317,0,0,0,0,"19.76","19.76","","300.21","300.21","","100.25","100.25","","300.84","300.84","","101.16","101.16","","Long Only",0.017,0.8200000000000001,3,22,100,"true",100000
50,"COINBASE:SUIUSD","15","3,963.41","3,963.41","0.00","28.21","28.21","0.00","1.18","1.18","","2,306.46","99,846.36",312,312,0,0,0,0,"12.70","12.70","","300.22","300.22","","100.25","100.25","","300.94","300.94","","101.16","101.16","","Long Only",0.018000000000000002,0.8200000000000001,3,22,100,"true",100000
51,"COINBASE:SUIUSD","15","4,362.27","4,362.27","0.00","28.31","28.31","0.00","1.18","1.18","","2,503.80","99,423.74",332,332,0,0,0,0,"13.14","13.14","","300.22","300.22","","100.25","100.25","","300.70","300.70","","100.91","100.91","","Long Only",0.014,0.8400000000000001,3,22,100,"true",100000
52,"COINBASE:SUIUSD","15","4,662.44","4,662.44","0.00","28.57","28.57","0.00","1.20","1.20","","2,501.06","99,550.38",329,329,0,0,0,0,"14.17","14.17","","300.23","300.23","","100.25","100.25","","300.70","300.70","","100.91","100.91","","Long Only",0.015,0.8400000000000001,3,22,100,"true",100000
53,"COINBASE:SUIUSD","15","4,364.10","4,364.10","0.00","28.44","28.44","0.00","1.19","1.19","","2,809.39","99,650.70",320,320,0,0,0,0,"13.64","13.64","","300.24","300.24","","100.25","100.25","","300.70","300.70","","100.91","100.91","","Long Only",0.016,0.8400000000000001,3,22,100,"true",100000
54,"COINBASE:SUIUSD","15","5,263.06","5,263.06","0.00","29.21","29.21","0.00","1.24","1.24","","1,906.43","99,756.42",315,315,0,0,0,0,"16.71","16.71","","300.21","300.21","","100.25","100.25","","300.70","300.70","","100.91","100.91","","Long Only",0.017,0.8400000000000001,3,22,100,"true",100000
55,"COINBASE:SUIUSD","15","5,163.44","5,163.44","0.00","29.22","29.22","0.00","1.24","1.24","","2,303.83","99,862.25",308,308,0,0,0,0,"16.76","16.76","","300.20","300.20","","100.25","100.25","","300.72","300.72","","100.91","100.91","","Long Only",0.018000000000000002,0.8400000000000001,3,22,100,"true",100000
56,"COINBASE:SUIUSD","15","4,264.98","4,264.98","0.00","28.27","28.27","0.00","1.18","1.18","","2,302.23","99,429.02",329,329,0,0,0,0,"12.96","12.96","","300.20","300.20","","100.23","100.23","","301.02","301.02","","100.83","100.83","","Long Only",0.014,0.8600000000000001,3,22,100,"true",100000
57,"COINBASE:SUIUSD","15","5,264.39","5,264.39","0.00","29.05","29.05","0.00","1.23","1.23","","2,009.85","99,529.22",327,327,0,0,0,0,"16.10","16.10","","300.20","300.20","","100.23","100.23","","301.02","301.02","","100.83","100.83","","Long Only",0.015,0.8600000000000001,3,22,100,"true",100000
58,"COINBASE:SUIUSD","15","5,164.51","5,164.51","0.00","29.11","29.11","0.00","1.23","1.23","","2,207.66","99,634.82",316,316,0,0,0,0,"16.34","16.34","","300.19","300.19","","100.24","100.24","","301.02","301.02","","100.83","100.83","","Long Only",0.016,0.8600000000000001,3,22,100,"true",100000
59,"COINBASE:SUIUSD","15","4,564.16","4,564.16","0.00","28.66","28.66","0.00","1.20","1.20","","2,305.10","99,745.83",314,314,0,0,0,0,"14.54","14.54","","300.19","300.19","","100.23","100.23","","300.76","300.76","","100.83","100.83","","Long Only",0.017,0.8600000000000001,3,22,100,"true",100000
60,"COINBASE:SUIUSD","15","3,663.86","3,663.86","0.00","28.01","28.01","0.00","1.17","1.17","","2,602.60","99,851.65",307,307,0,0,0,0,"11.93","11.93","","300.18","300.18","","100.23","100.23","","300.76","300.76","","100.83","100.83","","Long Only",0.018000000000000002,0.8600000000000001,3,22,100,"true",100000
61,"COINBASE:SUIUSD","15","3,048.08","3,048.08","0.00","26.65","26.65","0.00","1.12","1.12","","2,754.95","99,429.02",334,334,0,0,0,0,"9.13","9.13","","310.23","310.23","","100.25","100.25","","311.10","311.10","","101.26","101.26","","Long Only",0.014,0.8,3.0999999999999996,22,100,"true",100000
62,"COINBASE:SUIUSD","15","4,680.45","4,680.45","0.00","27.88","27.88","0.00","1.20","1.20","","2,341.67","99,402.27",330,330,0,0,0,0,"14.18","14.18","","310.23","310.23","","100.25","100.25","","311.10","311.10","","101.26","101.26","","Long Only",0.015,0.8,3.0999999999999996,22,100,"true",100000
63,"COINBASE:SUIUSD","15","4,761.56","4,761.56","0.00","28.04","28.04","0.00","1.21","1.21","","2,531.38","99,449.59",321,321,0,0,0,0,"14.83","14.83","","310.22","310.22","","100.25","100.25","","311.10","311.10","","101.14","101.14","","Long Only",0.016,0.8,3.0999999999999996,22,100,"true",100000
64,"COINBASE:SUIUSD","15","5,782.25","5,782.25","0.00","28.84","28.84","0.00","1.25","1.25","","2,627.05","99,613.45",319,319,0,0,0,0,"18.13","18.13","","310.20","310.20","","100.25","100.25","","310.75","310.75","","101.14","101.14","","Long Only",0.017,0.8,3.0999999999999996,22,100,"true",100000
65,"COINBASE:SUIUSD","15","4,841.95","4,841.95","0.00","28.21","28.21","0.00","1.22","1.22","","2,235.24","99,581.46",312,312,0,0,0,0,"15.52","15.52","","310.19","310.19","","100.25","100.25","","310.89","310.89","","101.14","101.14","","Long Only",0.018000000000000002,0.8,3.0999999999999996,22,100,"true",100000
66,"COINBASE:SUIUSD","15","3,762.39","3,762.39","0.00","27.19","27.19","0.00","1.16","1.16","","2,652.98","99,217.55",331,331,0,0,0,0,"11.37","11.37","","310.23","310.23","","100.24","100.24","","310.83","310.83","","101.16","101.16","","Long Only",0.014,0.8200000000000001,3.0999999999999996,22,100,"true",100000
67,"COINBASE:SUIUSD","15","5,193.51","5,193.51","0.00","28.27","28.27","0.00","1.22","1.22","","2,339.99","99,248.88",329,329,0,0,0,0,"15.79","15.79","","310.23","310.23","","100.25","100.25","","310.83","310.83","","101.16","101.16","","Long Only",0.015,0.8200000000000001,3.0999999999999996,22,100,"true",100000
68,"COINBASE:SUIUSD","15","4,454.16","4,454.16","0.00","27.81","27.81","0.00","1.19","1.19","","2,939.73","99,354.32",320,320,0,0,0,0,"13.92","13.92","","310.23","310.23","","100.25","100.25","","310.83","310.83","","101.16","101.16","","Long Only",0.016,0.8200000000000001,3.0999999999999996,22,100,"true",100000
69,"COINBASE:SUIUSD","15","4,954.64","4,954.64","0.00","28.25","28.25","0.00","1.22","1.22","","2,548.96","99,459.89",315,315,0,0,0,0,"15.73","15.73","","310.23","310.23","","100.25","100.25","","310.83","310.83","","101.16","101.16","","Long Only",0.017,0.8200000000000001,3.0999999999999996,22,100,"true",100000
70,"COINBASE:SUIUSD","15","4,224.77","4,224.77","0.00","27.74","27.74","0.00","1.19","1.19","","2,233.65","99,565.56",310,310,0,0,0,0,"13.63","13.63","","310.23","310.23","","100.25","100.25","","310.83","310.83","","101.16","101.16","","Long Only",0.018000000000000002,0.8200000000000001,3.0999999999999996,22,100,"true",100000
71,"COINBASE:SUIUSD","15","4,684.51","4,684.51","0.00","27.88","27.88","0.00","1.20","1.20","","2,239.68","99,069.52",330,330,0,0,0,0,"14.20","14.20","","310.25","310.25","","100.25","100.25","","311.05","311.05","","100.91","100.91","","Long Only",0.014,0.8400000000000001,3.0999999999999996,22,100,"true",100000
